# Per-class (and per-core-terminal-proof) instrumentation seconds for issue #1850.
# Provenance: GitHub Actions Tests run 31961310072 on main @ 3c7a01ef (2026-08-16).
# Jobs: shard 0=95200324865  shard 1=95200324870  shard 2=95200324829
#       shard 3=95200324874  shard 4=95200324832  shard 5=95200324883
# Journey classes: JOURNEY_PASS attempt-1 elapsed, except the three
# JOURNEY_FLAKE_RECOVERED classes below, which use attempt-1 + retry elapsed
# (the suite wall they actually spent).
# Core-terminal proofs: *_PASS elapsed; they share the #1862 name hash (#2110).
# Columns: FQCN<TAB>integer-seconds
# Recovered classes:
#   com.pocketshell.app.tmux.TmuxSessionOpencodeInputDockerTest#keyBarCtrlCAndCtrlDExitRunningAgentOnTmuxSessionScreen shard=0 attempt1=26s retry=35s total=61s
#   com.pocketshell.app.fileviewer.EnvironmentFocusOwnerCleanupE2eTest#launcherFrameworkDialogAtPriorJourneyExitCannotPoisonNextImeJourney shard=2 attempt1=28s retry=22s total=50s
#   com.pocketshell.app.proof.ServerDeathReconnectNoResurrectE2eTest shard=3 attempt1=82s retry=52s total=134s
com.pocketshell.app.projects.SessionKindPickerUiTest	25
com.pocketshell.app.projects.SessionTypePickerNameFieldUiTest	24
com.pocketshell.app.projects.SessionTypeProfilePickerUiTest	31
com.pocketshell.app.projects.SiblingSuffixExactTargetDockerTest	116
com.pocketshell.app.proof.AgentAltScreenPartialBlackHealJourneyE2eTest	35
com.pocketshell.app.proof.AgentSubmitAckJourneyE2eTest	43
com.pocketshell.app.proof.AttachmentDropReconnectRecoversE2eTest	47
com.pocketshell.app.proof.AttachmentNoReconnectE2eTest	36
com.pocketshell.app.proof.BackThenOpenSecondSessionReusesWarmLeaseE2eTest	39
com.pocketshell.app.proof.BackgroundGraceReconnectE2eTest	91
com.pocketshell.app.proof.BackgroundResumeSocketDeathE2eTest	38
com.pocketshell.app.proof.BareNetworkLossRestoreReconnectE2eTest	62
com.pocketshell.app.proof.BoundedGraceSessionHoldJourneyE2eTest	46
com.pocketshell.app.proof.CleanOutageReattachResilienceE2eTest	33
com.pocketshell.app.proof.ColdRestoreGoneSessionNoResurrectE2eTest	195
com.pocketshell.app.proof.ComposerAlwaysPresentSwitchJourneyE2eTest	32
com.pocketshell.app.proof.DeepLinkSessionSwitchE2eTest	36
com.pocketshell.app.proof.IdleClaudeFragmentsOverBlackRecoveryJourneyE2eTest	70
com.pocketshell.app.proof.InheritedFocusOwnerVerdictE2eTest	36
com.pocketshell.app.proof.Issue1078DeadSocketHandoffRedialJourneyE2eTest	45
com.pocketshell.app.proof.Issue1206PrewarmEmptyCaptureSeedRetryJourneyE2eTest	35
com.pocketshell.app.proof.Issue1831BackFromRestoredSessionJourneyE2eTest	98
com.pocketshell.app.proof.Issue1845TypedSemicolonReachesPaneDockerTest	24
com.pocketshell.app.proof.Issue1854TypedNewlineCommitReachesPaneDockerTest	27
com.pocketshell.app.proof.Issue1968InputCommitSurvivesSessionRebindDockerTest	31
com.pocketshell.app.proof.Issue2124HostAckDeliveryJourneyE2eTest	81
com.pocketshell.app.proof.Issue895SwitchWhileBlackBandJourneyE2eTest	43
com.pocketshell.app.proof.LaunchNoMainThreadRoomReadE2eTest	19
com.pocketshell.app.proof.LifecycleReattachGoneSessionNoResurrectE2eTest	51
com.pocketshell.app.proof.LongRunningSessionStabilityTest#steadyForegroundHoldDoesNotFlapTransportEveryTenSeconds	119
com.pocketshell.app.proof.MobileSpuriousReconnectE2eTest	98
com.pocketshell.app.proof.MostlyEmptyModelHealsAtRevealJourneyE2eTest	38
com.pocketshell.app.proof.MultiSessionSwitchJourneyE2eTest	144
com.pocketshell.app.proof.NotificationTapLivePinnedForegroundReseedJourneyE2eTest	54
com.pocketshell.app.proof.OutboundAttachmentOffsetResumeJourneyE2eTest	57
com.pocketshell.app.proof.OutboundExactlyOnceAcrossFlapE2eTest	381
com.pocketshell.app.proof.PaneOutputOverflowRecoveryJourneyE2eTest	56
com.pocketshell.app.proof.PreExistingMultiWindowSeedE2eTest	31
com.pocketshell.app.proof.RealisticWifiStabilityNoSpuriousReconnectE2eTest	94
com.pocketshell.app.proof.ReconnectKebabInPlaceJourneyE2eTest	76
com.pocketshell.app.proof.ReconnectPartialBlankReseedJourneyE2eTest	66
com.pocketshell.app.proof.ReconnectRepaintE2eTest	39
com.pocketshell.app.proof.ReconnectStormLivelockE2eTest#missingControlClientAfterServerStopIsResumedBeforeSiblingSetup	31
com.pocketshell.app.proof.ReconnectStormLivelockE2eTest#slowTailOnAProvenLinkNeitherKillsHandshakenTransportsNorSpinsForever	229
com.pocketshell.app.proof.ReconnectStormLivelockE2eTest#slowTailThatClearsHealsTheSameSessionWithoutKillingTheHandshakenTransport	102
com.pocketshell.app.proof.RedrawFullViewportReseedJourneyE2eTest	48
com.pocketshell.app.proof.RedrawNonDestructiveNearBlankCaptureE2eTest	42
com.pocketshell.app.proof.SendNoReconnectE2eTest	37
com.pocketshell.app.proof.SendWithAttachmentStaysVisibleE2eTest	27
com.pocketshell.app.proof.ServerDeathReconnectNoResurrectE2eTest	134
com.pocketshell.app.proof.SilentDropSyntheticSeamJourneyE2eTest	59
com.pocketshell.app.proof.SlowClassifyKeepsSharedLeaseJourneyDockerTest	65
com.pocketshell.app.proof.StableWifiNoSpuriousReconnectE2eTest	45
com.pocketshell.app.proof.StaleRenderHealOnLiveTransportJourneyE2eTest	45
com.pocketshell.app.proof.StrictModeMainThreadIoDetectorE2eTest	15
com.pocketshell.app.proof.SwitchStaleCaptureSessionBodyJourneyE2eTest	41
com.pocketshell.app.proof.TmuxSessionScreenArtVerifyE2eTest	22
com.pocketshell.app.proof.TmuxTerminalSurfaceFailureE2eTest	50
com.pocketshell.app.proof.VoiceSendActivePaneStaysVisibleE2eTest	32
com.pocketshell.app.proof.WithinGraceSocketDropForegroundJourneyE2eTest	45
com.pocketshell.app.proof.signals.ContainmentAssertionRepairProofTest	42
com.pocketshell.app.release.UpdateCheckSchedulerE2eTest	16
com.pocketshell.app.session.ConversationPathTapBannerTest	25
com.pocketshell.app.session.ShowKeyboardChipE2eTest	58
com.pocketshell.app.settings.Issue2124OutboundAuthorityVisibleInSettingsE2eTest	26
com.pocketshell.app.share.SharePassphraseDialogE2eTest	26
com.pocketshell.app.share.ShareTargetE2eTest	89
com.pocketshell.app.snippets.SnippetTemplateDialogButtonsTest	23
com.pocketshell.app.tmux.AgentApprovalQuickReplyJourneyDockerTest	26
com.pocketshell.app.tmux.AgentConversationReconnectDockerTest#agentOpensOnDefaultViewAndIsNotYankedMidSessionShellGetsNoConversationRow	61
com.pocketshell.app.tmux.AgentConversationReconnectDockerTest#conversationTapIsHonouredBeforeDetectionLands	21
com.pocketshell.app.tmux.AgentConversationReconnectDockerTest#reconciledPresumedAgentWithDroppedRowReseedsConversationPlaceholderOnDevice	20
com.pocketshell.app.tmux.AgentQuickReplyBandContainmentProofTest	15
com.pocketshell.app.tmux.ComposerUnsentBadgeContainmentProofTest	26
com.pocketshell.app.tmux.ConversationStaysReachableAfterDetectionDropsDockerTest	59
com.pocketshell.app.tmux.ConversationToggleVisibleForLiveAgentInShellRecordedSessionDockerTest	85
com.pocketshell.app.tmux.ConversationTuiCommandJourneyDockerTest	69
com.pocketshell.app.tmux.ForwardingPillOpensSessionPortsTest	40
com.pocketshell.app.tmux.Issue1085RecompositionScopeProofTest	31
com.pocketshell.app.tmux.Issue1686QueueDrainWireOracleDockerTest	72
com.pocketshell.app.tmux.Issue2159LiveOverEmptyPaneProofTest	17
com.pocketshell.app.tmux.Issue2160RecordedSourceLocaleProofDockerTest	39
com.pocketshell.app.tmux.Issue796ComposerOpenTerminalScopeProofTest	25
com.pocketshell.app.tmux.Issue887TerminalFixedUnderImeProofTest	15
com.pocketshell.app.tmux.SessionSurfaceReconnectWrapperTest	18
com.pocketshell.app.tmux.TmuxChromeConversationTogglePresentTest	25
com.pocketshell.app.tmux.TmuxComposerLauncherNarrowFontClipProofTest	27
com.pocketshell.app.tmux.TmuxConnectingStatesScreenshotTest	39
com.pocketshell.app.tmux.TmuxConversationBottomComposerScreenshotTest	19
com.pocketshell.app.tmux.TmuxCreateAfterAttachFailureDockerTest	37
com.pocketshell.app.tmux.TmuxInSessionNewSessionCollisionDockerTest	69
com.pocketshell.app.tmux.TmuxResizeSessionE2eTest#cachedSizeReplayRestoresFullWindowAndAgentPaneIsNotCut	31
com.pocketshell.app.tmux.TmuxSessionOpencodeInputDockerTest#issue1977OpenCodeKeyboardChipIsContainedAndHitTestable	34
com.pocketshell.app.tmux.TmuxSessionOpencodeInputDockerTest#keyBarCtrlCAndCtrlDExitRunningAgentOnTmuxSessionScreen	61
com.pocketshell.app.tmux.TmuxSessionVoiceSurfaceUiTest#heldTerminalHidesQuickCommandBand_keepsComposerLauncher	21
com.pocketshell.app.tmux.TmuxSessionVoiceSurfaceUiTest#liveTerminalShowsRetainedPrimaryControlsWithoutGenericLiterals	15
com.pocketshell.app.tmux.TmuxShellComposerOcclusionE2eTest#shellComposerControlsAreVisibleAndReachableInBothKeyboardStates	54
com.pocketshell.app.tmux.TmuxUnifiedPagerCoordinatorComposeTest	35
com.pocketshell.app.usage.Usage1318StrictSchemaRenderE2eTest	21
com.pocketshell.app.usage.UsageGlancePillE2eTest	27
com.pocketshell.app.usage.UsageResetCreditsLayoutTest	25
com.pocketshell.app.usage.UsageThresholdNotificationE2eTest	17
com.pocketshell.app.voice.ComposerLauncherHoldSwipeUpJourneyTest	27
com.pocketshell.core.terminal.selection.TerminalOverlayUnboundedMeasureCrashTest	15
com.pocketshell.core.terminal.ui.AgentPaneLinkAffordanceOffMainProofTest	31
com.pocketshell.core.terminal.ui.CodexAppendBurstMainThreadProofTest	20
com.pocketshell.core.terminal.ui.CodexMultiChunkSeedAttachMainThreadProofTest	22
com.pocketshell.core.terminal.ui.CodexOutputBurstImeMainThreadProofTest	25
com.pocketshell.core.terminal.ui.ShellPaneAffordanceSingleSnapshotProofTest	20
com.pocketshell.core.terminal.ui.TerminalSurfaceComposeIntegrationTest#mountedViewRebindsImmediatelyFromSessionAToBAndRoutesOnlyToB	18
com.pocketshell.core.terminal.ui.WrappedUrlReassemblyInstrumentedTest	18
com.termux.view.TerminalSelectionViewportStabilityInstrumentedTest	46
com.termux.view.TerminalViewForceSurfaceRepaintInstrumentedTest	7
com.termux.view.TerminalViewPixelProbeAbandonedCopyInstrumentedTest	21
com.termux.view.TerminalViewReattachLateSubscribeRepaintInstrumentedTest	11
